x_lsat,x_ugpa,x_fulltime,x_fam_inc,x_tier,z_white,y_zgpa
34.5,3.2,1,3.0,3,1,0.42
38.0,3.3,1,3.0,5,1,-1.64
41.0,3.6,2,3.0,4,1,0.47
43.0,2.9,1,5.0,6,1,0.44
35.0,3.1,1,4.0,3,1,-0.2
32.0,3.5,1,4.0,4,1,-0.11
35.0,3.7,1,3.0,4,1,0.45
37.0,3.3,1,5.0,3,1,-0.22
41.0,3.1,1,5.0,6,1,-0.24
36.0,3.5,1,3.0,4,1,0.63
35.0,3.9,1,3.0,3,1,2.09
37.0,3.5,1,4.0,3,1,-0.22
41.0,1.8,2,4.0,5,1,-0.45
33.0,3.7,1,3.0,4,1,-0.14
39.0,2.6,1,5.0,2,1,0.38
37.0,3.7,1,4.0,6,1,-1.91
14.5,3.2,1,3.0,2,0,-1.27
42.0,3.7,1,4.0,5,1,1.61
39.0,2.5,1,5.0,3,1,-2.44
37.0,3.0,1,4.0,3,1,-1.08
34.0,2.5,1,4.0,2,1,-1.09
41.0,3.3,1,4.0,3,1,-0.25
28.0,3.2,2,3.0,3,1,0.22
42.0,3.5,1,3.0,4,1,-0.51
32.0,3.6,1,4.0,3,1,0.44
39.0,2.3,1,3.0,5,0,-1.63
31.0,2.6,1,3.0,5,0,-0.92
35.0,3.0,2,4.0,4,1,0.22
38.0,2.7,1,4.0,3,1,0.43
36.0,3.0,1,4.0,3,1,0.9
30.5,3.6,1,3.0,3,1,-0.22
42.0,3.5,1,4.0,4,1,0.37
32.0,2.9,1,3.0,2,1,-0.8
36.0,3.6,1,3.0,3,1,1.24
41.0,3.2,1,5.0,5,1,-1.48
41.0,3.8,2,4.0,6,1,1.06
39.0,3.4,1,4.0,3,1,0.27
38.0,3.5,1,4.0,4,1,0.24
39.0,3.6,1,2.0,4,1,0.18
40.0,2.5,1,3.0,3,1,-0.07
39.0,3.4,1,4.0,5,0,-0.3
37.0,3.7,1,3.0,4,1,0.31
35.0,2.7,1,5.0,4,1,-1.25
35.0,3.3,1,4.0,5,1,-0.49
42.0,2.8,1,5.0,3,1,0.1
36.5,3.0,1,4.0,3,1,1.0
39.0,3.1,1,1.0,4,1,0.87
45.0,3.1,1,4.0,3,1,-0.5
32.0,3.4,1,4.0,4,0,-1.73
45.0,3.8,1,4.0,5,1,0.85
43.0,3.9,1,2.0,4,1,1.29
40.0,3.3,1,4.0,3,1,-0.49
37.0,3.8,1,2.0,4,1,-0.08
36.0,3.3,1,2.0,5,0,-0.91
44.0,4.0,1,2.0,4,1,1.47
30.0,3.5,1,4.0,3,1,-1.56
35.0,3.4,1,4.0,3,1,-0.56
35.0,2.3,1,3.0,5,1,0.28
44.0,2.4,1,4.0,5,1,-0.26
37.0,2.9,1,4.0,4,1,-0.14
35.0,2.8,1,4.0,2,1,-0.95
32.0,2.6,1,3.0,3,1,-0.45
27.0,2.5,1,5.0,4,1,-1.08
43.0,3.2,1,4.0,5,1,1.66
36.0,2.9,1,4.0,5,1,-1.38
39.0,2.7,1,4.0,4,1,0.35
37.5,2.7,1,4.0,3,1,1.38
24.5,2.6,1,3.0,3,0,1.0
36.0,3.1,1,3.0,3,1,-0.58
37.5,3.5,2,3.0,3,1,-0.14
41.0,3.5,1,3.0,3,1,1.05
35.0,3.2,1,4.0,3,1,0.07
37.0,2.6,1,4.0,3,1,-0.42
46.0,3.8,1,4.0,6,1,-0.71
36.0,3.8,1,4.0,3,1,1.09
42.0,3.5,1,1.0,4,1,-0.1
34.0,2.8,1,4.0,2,1,0.57
37.0,3.5,1,1.0,3,1,-0.62
34.0,3.0,1,4.0,3,1,-0.25
35.0,3.1,1,4.0,3,1,1.83
37.0,3.5,2,2.0,6,1,-0.44
38.0,2.8,1,4.0,2,1,1.11
44.0,3.9,1,4.0,6,1,-0.75
25.0,2.5,1,3.0,2,0,-0.97
28.0,3.5,1,4.0,3,1,0.15
35.0,3.2,1,4.0,3,1,1.11
38.0,3.1,1,4.0,5,1,-0.3
35.0,3.2,1,2.0,2,1,1.07
41.0,3.7,1,4.0,4,1,-0.38
28.0,3.1,2,2.0,4,0,-0.77
48.0,3.9,1,4.0,5,1,-0.52
45.0,3.8,1,3.0,4,1,2.52
35.5,3.2,1,4.0,3,1,-0.54
43.0,3.7,1,3.0,4,1,1.88
39.0,2.5,1,4.0,3,1,1.49
36.0,3.1,1,5.0,5,1,-1.06
37.0,3.9,1,5.0,3,1,-1.12
38.0,3.5,1,4.0,5,1,1.24
42.5,3.6,1,3.0,6,1,-0.45
32.0,3.4,1,3.0,3,1,0.92
37.0,2.6,1,4.0,3,1,1.51
37.0,2.7,1,4.0,3,1,-1.03
40.0,3.3,1,2.0,4,1,-1.33
35.0,2.7,1,4.0,2,1,-0.02
28.0,2.8,1,2.0,3,1,-1.46
30.0,3.1,1,3.0,2,1,-1.0
40.0,2.6,1,4.0,3,1,1.65
37.0,2.7,1,3.0,3,1,0.09
35.0,3.0,1,5.0,2,1,0.53
36.0,3.9,1,3.0,4,1,-0.99
34.0,2.8,1,4.0,2,1,0.93
37.5,2.7,1,2.0,4,1,-0.23
39.0,3.4,2,2.0,4,1,-0.64
40.0,3.3,1,4.0,3,1,0.43
37.0,2.8,1,4.0,4,1,-0.63
38.0,3.1,1,2.0,4,1,-1.1
33.0,3.4,1,4.0,3,1,-0.74
37.0,2.2,1,4.0,4,0,-2.09
29.5,2.8,2,3.0,3,0,-1.02
28.0,3.1,1,3.0,3,0,-0.8
35.0,2.9,1,3.0,2,1,0.4
29.0,2.5,1,4.0,3,0,-2.23
42.0,3.8,1,4.0,4,1,-0.46
40.0,3.2,1,4.0,4,1,-0.4
40.0,3.6,1,3.0,3,1,0.11
39.0,3.6,1,3.0,1,1,2.09
36.0,3.6,1,2.0,5,0,-1.78
27.7,3.0,2,3.0,5,0,-2.61
37.0,2.8,1,2.0,3,1,0.73
31.0,3.6,1,2.0,5,1,0.57
35.0,2.9,1,4.0,3,1,-1.32
36.0,3.8,1,3.0,5,1,1.87
44.0,3.7,1,3.0,5,1,0.02
41.0,3.8,1,4.0,5,1,1.31
37.0,3.4,1,4.0,4,1,-0.35
34.0,2.8,1,4.0,5,1,0.99
32.0,3.2,1,3.0,3,1,1.65
46.0,3.6,1,4.0,4,1,0.39
35.0,3.1,1,4.0,5,1,-0.79
35.0,3.3,1,4.0,3,1,-0.59
30.0,2.9,1,4.0,3,1,0.1
36.0,2.9,1,1.0,3,1,-0.7
34.0,2.5,1,4.0,2,1,0.07
31.0,3.6,1,3.0,4,1,0.27
33.0,2.9,1,4.0,3,1,-0.46
35.0,3.8,1,4.0,5,1,1.04
45.0,2.3,2,3.0,4,1,0.92
40.0,3.6,1,4.0,4,1,-0.4
33.0,2.8,1,4.0,2,1,-0.73
41.0,3.4,1,4.0,3,1,-0.19
41.0,2.7,1,3.0,1,1,0.17
35.0,3.2,1,5.0,3,1,2.15
28.5,3.5,1,3.0,2,1,-1.48
39.0,3.2,1,2.0,5,1,-0.53
36.0,3.2,1,4.0,3,1,-1.45
30.0,2.7,1,4.0,4,1,0.45
42.0,3.7,1,4.0,5,1,0.51
37.0,3.5,1,3.0,2,1,0.56
44.0,3.4,1,5.0,5,1,1.28
26.7,3.2,1,5.0,2,1,-1.88
40.0,2.7,1,3.0,6,1,0.76
37.0,3.6,1,4.0,4,1,0.11
44.0,3.8,1,3.0,4,1,0.12
30.0,3.2,1,3.0,4,0,-1.96
42.0,3.7,1,4.0,4,1,0.2
35.0,3.6,1,4.0,4,1,-0.67
42.0,3.4,1,3.0,5,1,0.01
35.0,3.6,1,4.0,4,1,-0.44
40.0,3.4,1,3.0,4,1,0.59
35.0,3.8,1,3.0,5,1,-0.24
37.0,3.0,1,3.0,3,1,0.19
42.0,2.9,1,4.0,4,1,0.73
35.0,3.1,1,3.0,3,1,-0.88
43.0,3.1,1,4.0,5,1,0.37
44.0,3.6,1,4.0,5,1,1.47
33.0,3.4,1,4.0,4,1,1.75
40.0,3.5,1,3.0,4,1,-0.03
39.0,3.4,1,4.0,5,1,1.5
40.0,3.3,1,4.0,4,1,1.3
39.0,3.4,2,3.0,5,1,1.23
33.0,3.3,1,3.0,4,1,-1.68
37.0,3.6,1,4.0,5,1,1.14
40.0,3.3,1,4.0,4,1,-0.39
44.0,3.4,1,4.0,6,1,-0.06
35.0,3.1,1,3.0,3,1,0.34
44.0,3.6,1,2.0,6,1,1.22
39.0,3.6,1,4.0,3,1,0.25
38.0,3.5,1,4.0,4,1,-0.34
33.0,3.2,1,3.0,3,1,0.37
43.0,3.6,1,4.0,5,1,0.54
27.3,3.2,1,4.0,3,1,0.62
31.0,2.7,2,4.0,2,1,-0.5
29.0,2.8,1,4.0,3,1,0.37
30.0,2.4,2,4.0,3,1,-0.79
32.0,2.3,1,2.0,2,0,-0.75
35.0,2.6,1,5.0,2,1,1.2
40.0,3.5,2,3.0,4,1,-0.64
39.0,3.3,1,3.0,4,1,-0.72
32.0,2.9,1,5.0,3,1,-0.16
38.0,3.8,1,4.0,3,1,1.55
29.5,3.5,1,2.0,3,1,-0.1
48.0,3.7,1,4.0,6,1,1.59
31.0,2.9,1,4.0,2,1,-0.17
36.0,3.4,1,3.0,4,1,0.46
44.0,3.6,1,2.0,5,1,0.34
30.5,3.2,1,4.0,4,0,-1.36
32.0,3.2,1,3.0,4,1,-1.73
36.0,3.6,2,3.0,5,1,0.29
42.0,4.0,1,3.0,3,1,1.49
34.0,3.3,1,3.0,4,1,0.29
40.0,3.3,1,3.0,4,1,1.14
31.5,3.2,1,4.0,4,0,-1.29
33.0,3.2,1,3.0,3,1,1.28
39.0,3.4,1,4.0,3,1,-0.04
42.0,3.6,1,2.0,4,1,0.7
37.0,3.5,1,3.0,4,1,0.75
40.0,3.6,2,3.0,4,1,0.82
42.0,3.0,1,2.0,4,1,0.06
42.0,3.2,1,2.0,4,1,0.14
44.0,3.5,1,4.0,6,1,0.0
36.5,3.6,1,3.0,5,1,1.67
36.0,2.5,1,3.0,3,1,0.32
40.0,3.7,1,4.0,5,1,-1.46
36.5,2.8,1,4.0,4,1,0.66
31.0,3.2,1,4.0,5,1,0.03
42.0,3.7,1,3.0,4,1,-0.57
38.0,3.3,1,3.0,4,1,0.16
38.0,3.5,1,3.0,3,1,0.46
34.0,2.9,1,2.0,4,1,0.64
42.0,3.6,1,3.0,4,1,-0.46
35.0,3.4,1,3.0,4,1,-0.48
33.0,3.1,1,4.0,3,1,-1.36
40.0,3.6,1,2.0,3,1,2.05
45.0,3.3,1,4.0,3,1,0.68
41.0,3.3,1,4.0,5,1,0.66
31.0,3.3,1,4.0,3,1,0.25
34.0,3.5,1,3.0,3,1,0.2
39.0,3.8,1,4.0,3,1,-1.32
31.0,3.2,1,4.0,3,1,-1.62
29.0,3.6,1,3.0,3,0,0.01
42.0,3.7,1,3.0,4,1,0.3
34.0,3.6,1,4.0,3,1,-0.16
34.0,2.3,1,4.0,4,1,-1.67
35.0,2.9,1,4.0,3,1,-0.58
36.0,2.8,1,4.0,3,1,0.05
34.0,3.9,1,3.0,4,1,0.77
34.0,3.1,1,3.0,3,1,0.94
37.0,3.3,1,4.0,5,1,0.79
41.0,3.3,1,4.0,4,1,0.14
43.0,3.4,1,3.0,6,1,-0.5
40.0,3.7,1,4.0,3,1,-0.87
34.0,3.9,1,3.0,4,1,-1.01
36.0,3.2,2,4.0,5,1,-0.51
32.0,2.7,2,4.0,3,1,-1.39
32.5,2.5,2,3.0,3,1,-0.16
39.0,3.5,1,4.0,4,1,-1.18
28.5,3.4,1,4.0,2,1,-0.09
37.0,3.4,1,5.0,3,1,0.13
40.0,2.5,1,3.0,3,1,1.22
40.0,3.3,1,3.0,4,1,0.43
41.0,2.9,1,3.0,4,1,-0.62
11.0,3.0,1,1.0,5,0,-1.55
35.0,2.9,1,3.0,5,1,-0.03
40.0,3.3,1,5.0,5,1,1.14
37.0,4.0,1,3.0,4,1,0.88
34.0,2.5,1,3.0,4,0,-1.15
24.5,3.1,1,2.0,3,1,-0.25
39.0,2.7,1,4.0,3,1,-0.25
45.0,2.9,1,4.0,3,1,0.84
36.0,2.5,1,4.0,3,1,-1.84
43.0,3.7,1,5.0,5,1,1.2
40.0,3.2,1,4.0,5,1,0.59
32.0,2.9,1,4.0,3,1,-1.0
28.3,3.1,1,2.0,5,1,-0.82
45.0,3.9,1,4.0,6,1,-0.88
36.0,3.1,1,4.0,3,1,-0.44
41.0,3.7,1,4.0,3,1,1.28
40.0,3.8,1,4.0,5,1,1.11
44.0,3.8,1,3.0,5,1,1.5
41.0,3.4,1,3.0,4,1,-0.73
40.0,3.8,1,2.0,4,1,1.73
30.0,3.0,1,3.0,3,0,0.21
34.0,3.5,1,3.0,3,1,-0.65
44.0,4.0,1,4.0,4,1,-0.48
36.0,3.5,1,3.0,3,1,-0.06
22.5,3.3,1,1.0,4,0,-2.15
40.0,2.4,2,4.0,3,1,-0.68
27.5,3.3,1,5.0,3,1,-1.42
39.0,3.4,1,3.0,5,1,-0.32
31.0,3.2,1,3.0,4,1,0.15
29.5,3.2,2,2.0,3,1,-1.16
45.0,3.7,1,4.0,6,1,-0.71
32.5,3.4,1,4.0,3,1,2.45
41.0,2.9,1,3.0,3,1,0.32
42.0,3.5,1,3.0,4,1,-0.8
25.0,3.7,1,4.0,2,1,-0.19
42.0,3.2,1,4.0,3,1,0.0
44.0,3.0,1,4.0,3,1,0.91
40.0,3.5,1,3.0,4,1,0.82
41.0,3.4,1,4.0,5,1,-0.37
39.0,2.9,1,4.0,5,1,-1.0
34.0,3.6,1,4.0,3,1,1.03
31.0,3.4,1,4.0,3,1,1.68
40.0,3.6,1,4.0,5,1,0.6
35.0,3.3,2,3.0,3,1,-0.99
37.0,3.9,1,4.0,6,1,-1.17
46.0,3.8,1,4.0,5,1,-1.0
42.0,3.9,1,4.0,4,1,0.92
35.0,3.2,1,3.0,3,1,-0.46
42.0,3.8,1,4.0,4,1,-0.21
34.0,2.9,1,2.0,2,1,-0.33
48.0,3.9,1,4.0,5,1,-0.59
39.0,3.4,1,4.0,3,1,0.48
30.0,2.9,1,4.0,5,0,-1.08
42.0,3.4,1,4.0,5,1,1.43
27.5,2.9,1,3.0,4,0,-0.36
45.0,3.7,1,3.0,5,1,-0.23
32.0,3.4,1,3.0,4,1,0.01
37.0,3.1,1,5.0,4,1,-1.21
41.0,3.1,1,3.0,4,1,0.73
36.5,3.8,1,4.0,3,1,0.3
44.0,3.7,1,2.0,6,1,-0.15
34.5,3.9,1,3.0,4,1,0.97
40.0,2.2,1,1.0,5,0,-2.15
37.0,3.7,1,4.0,4,1,0.69
36.0,3.0,1,3.0,3,1,1.11
39.0,3.8,1,3.0,3,1,2.2
35.0,3.8,1,3.0,3,1,0.0
40.0,2.8,1,4.0,4,1,-0.15
43.0,3.5,1,4.0,5,1,0.43
40.0,3.2,1,4.0,5,1,-0.27
39.0,3.5,1,2.0,4,1,0.86
36.0,3.3,2,3.0,3,1,-0.05
30.0,3.3,1,4.0,2,1,0.34
42.0,3.2,1,4.0,5,1,-0.67
31.0,3.1,1,4.0,3,1,-1.0
34.0,3.6,1,4.0,5,1,1.55
40.0,3.6,2,3.0,4,1,1.42
27.0,3.2,2,4.0,4,0,-0.38
32.0,3.6,1,4.0,4,1,0.68
42.0,3.3,1,4.0,6,1,0.6
42.0,2.7,1,5.0,4,1,0.17
34.0,3.4,1,3.0,6,1,0.49
37.0,2.7,1,3.0,3,1,-0.27
43.0,3.4,1,4.0,5,1,-0.11
42.0,3.2,1,4.0,4,1,-1.83
37.0,2.8,2,3.0,2,1,-0.53
44.0,3.0,1,4.0,4,1,2.35
39.0,3.2,1,4.0,3,1,0.44
39.0,3.6,1,3.0,4,1,-0.36
41.0,3.3,1,3.0,4,1,0.54
33.0,3.2,1,4.0,3,1,-1.81
39.0,3.2,1,3.0,3,1,1.27
36.5,3.1,1,4.0,3,1,1.99
36.0,3.6,1,3.0,4,1,0.21
41.0,3.6,1,4.0,5,1,0.08
34.0,3.1,2,4.0,3,1,0.32
37.0,2.4,1,2.0,3,1,1.57
46.0,3.1,1,4.0,4,1,-0.12
48.0,3.8,1,5.0,6,1,-0.7
38.0,3.0,1,4.0,4,1,-0.65
34.0,3.3,2,3.0,4,1,-0.42
34.0,2.4,1,4.0,3,1,-0.3
33.0,3.9,1,4.0,4,1,0.87
40.0,2.5,1,4.0,6,1,-0.52
44.0,3.7,1,4.0,5,1,2.46
38.0,2.9,1,4.0,3,1,-0.31
36.0,2.8,1,4.0,3,1,-1.63
38.0,3.0,1,4.0,3,1,0.13
34.0,3.7,1,3.0,4,1,-0.13
29.0,2.7,1,3.0,1,1,0.97
37.0,3.2,1,4.0,3,1,1.01
39.0,3.5,1,4.0,6,1,1.9
33.0,4.0,1,2.0,4,1,0.22
38.0,2.6,1,2.0,3,1,-0.02
31.0,3.4,1,3.0,4,1,-0.47
29.0,3.0,1,5.0,4,1,-0.23
32.0,3.2,1,3.0,5,1,-1.61
25.0,3.0,1,4.0,4,0,-0.71
40.0,3.1,1,4.0,2,1,0.09
32.0,2.7,1,3.0,2,1,-0.97
37.0,3.1,1,4.0,3,1,1.59
37.0,3.5,1,3.0,3,1,1.17
33.0,3.1,1,5.0,3,1,-0.67
31.5,3.2,1,4.0,3,1,0.42
40.0,3.1,1,5.0,3,1,-0.1
48.0,3.6,1,5.0,6,1,0.67
33.0,3.3,1,4.0,3,1,0.23
39.0,3.5,1,4.0,4,1,1.8
36.0,3.3,1,3.0,3,1,1.09
39.0,2.9,1,4.0,4,1,0.92
31.0,3.2,2,3.0,3,1,0.18
20.0,2.4,1,4.0,1,0,-1.51
44.0,3.1,1,5.0,3,1,-0.94
29.0,2.9,1,4.0,3,1,0.71
38.0,3.2,1,4.0,4,1,-0.35
45.0,3.8,1,4.0,5,1,-0.46
37.0,3.5,1,4.0,4,1,-0.25
36.5,3.4,1,4.0,5,1,-0.38
39.0,3.2,2,3.0,3,1,-0.07
36.0,3.2,1,3.0,5,1,-1.08
34.5,3.2,1,3.0,3,1,0.85
33.5,3.2,1,4.0,4,1,0.11
40.0,2.1,2,2.0,3,1,0.15
44.0,3.3,1,4.0,4,1,1.13
35.0,3.0,1,3.0,4,1,-0.34
37.0,3.6,1,4.0,3,1,1.09
30.0,3.4,1,4.0,3,1,1.31
39.0,3.4,1,5.0,6,1,-0.71
42.0,3.0,1,3.0,3,1,1.48
35.0,2.5,1,2.0,3,1,-0.05
34.0,2.9,1,4.0,2,1,-0.3
39.0,2.8,1,3.0,3,1,-0.17
42.0,3.0,1,4.0,4,1,-0.34
25.0,2.3,1,3.0,1,0,-0.36
45.0,3.4,1,4.0,3,1,2.17
36.0,2.6,1,4.0,3,1,0.14
23.0,2.3,1,4.0,1,1,-0.29
27.5,2.4,1,3.0,1,0,-0.24
40.0,3.7,1,3.0,2,1,1.22
35.0,3.5,1,3.0,4,1,0.41
36.0,3.5,1,3.0,5,1,0.16
41.0,3.5,1,4.0,3,1,-0.09
33.5,3.5,1,4.0,4,1,0.48
36.0,3.1,1,4.0,4,1,-0.28
30.5,3.6,1,5.0,3,1,0.83
48.0,3.4,1,5.0,6,1,0.51
45.0,3.7,1,5.0,5,1,-0.5
35.0,2.9,1,4.0,3,1,-0.2
45.0,3.2,1,4.0,3,1,0.31
38.0,3.2,1,3.0,3,1,0.09
35.0,3.2,1,3.0,4,1,-0.66
33.5,3.1,1,4.0,3,1,0.62
34.0,3.2,1,4.0,3,1,0.18
33.0,3.5,1,3.0,3,1,0.26
37.0,3.1,1,3.0,3,1,0.56
36.0,2.8,1,3.0,3,1,-1.06
34.0,2.8,1,4.0,3,1,0.32
41.0,3.3,1,3.0,5,1,0.06
40.0,3.2,1,4.0,3,1,-1.8
40.0,3.6,1,5.0,4,1,0.51
36.0,3.4,1,3.0,5,1,0.04
44.0,3.2,1,3.0,4,1,0.76
42.0,3.0,1,4.0,3,1,-0.13
43.0,3.4,1,3.0,6,1,-1.44
33.0,2.9,1,4.0,2,1,-0.55
38.0,3.2,1,4.0,4,1,-0.39
22.7,2.3,1,5.0,1,1,-1.46
41.0,2.8,2,3.0,5,1,-1.02
41.0,2.6,1,4.0,4,1,0.21
38.0,2.6,1,3.0,2,1,0.52
36.0,3.5,1,4.0,4,1,0.75
44.0,3.1,1,3.0,2,1,0.13
22.0,3.1,1,3.0,1,0,0.3
29.0,3.1,1,3.0,3,1,-0.28
38.0,2.9,1,4.0,4,1,-0.44
38.0,2.7,1,2.0,2,1,0.82
32.0,3.4,1,3.0,6,1,0.16
42.0,3.4,1,3.0,3,1,0.47
37.0,3.2,1,4.0,3,1,0.92
42.0,3.3,1,4.0,3,1,0.73
42.0,3.5,1,5.0,4,1,-0.87
40.0,3.5,1,4.0,5,1,-1.83
48.0,3.7,1,5.0,4,1,0.58
41.0,2.7,2,3.0,4,1,0.25
46.0,3.5,1,4.0,6,1,-0.04
37.0,3.2,1,4.0,3,1,0.72
32.0,3.1,1,3.0,2,1,-0.8
36.0,3.3,1,4.0,3,1,-0.31
40.0,3.0,1,3.0,4,1,-0.14
39.0,3.8,1,4.0,6,1,1.29
30.5,3.6,1,3.0,3,1,1.73
34.0,3.2,1,4.0,4,1,-0.63
32.0,3.6,1,3.0,4,1,0.13
41.0,3.2,1,4.0,4,1,-0.68
36.0,3.0,1,5.0,3,1,-0.41
41.0,2.9,1,5.0,4,1,-0.13
33.0,3.7,1,2.0,3,1,-0.74
30.0,2.9,1,2.0,3,0,-0.63
38.0,3.1,1,4.0,4,1,1.38
41.0,3.9,1,3.0,6,1,-0.41
38.0,3.3,1,3.0,4,1,0.55
42.0,3.6,1,4.0,6,1,-1.8
28.5,3.4,1,2.0,5,0,-2.52
32.0,3.2,1,3.0,4,1,-0.55
42.0,3.7,1,5.0,4,1,1.38
32.0,3.8,1,3.0,4,1,2.04
40.0,3.9,1,3.0,4,1,0.67
36.0,3.0,1,3.0,3,1,-1.62
23.0,2.8,1,3.0,1,0,-0.37
40.0,3.7,1,4.0,6,1,0.72
48.0,3.1,1,3.0,3,1,1.62
37.0,3.6,1,4.0,3,1,0.4
34.0,2.5,1,5.0,2,1,0.14
39.0,3.0,1,3.0,1,1,1.77
31.5,3.7,2,4.0,4,1,-0.97
31.0,3.5,1,2.0,3,1,0.34
39.0,3.1,1,4.0,4,1,-0.03
35.0,2.8,1,3.0,3,1,0.9
37.0,3.2,1,3.0,3,1,-1.01
36.0,3.7,1,4.0,3,1,0.81
30.7,3.0,1,4.0,2,1,0.53
38.0,3.7,2,4.0,3,1,1.97
37.0,3.2,1,3.0,2,1,0.54
40.0,3.8,1,4.0,4,1,0.89
39.0,2.6,1,4.0,3,1,0.9
38.0,3.3,1,3.0,3,1,0.24
37.0,3.5,1,4.0,3,1,-0.61
44.0,3.4,1,2.0,4,1,-0.46
35.0,3.4,1,4.0,4,1,-1.38
38.0,3.9,1,4.0,3,1,2.13
42.0,3.2,1,4.0,4,1,0.74
35.0,3.4,1,3.0,4,1,-0.07
36.5,2.2,2,4.0,3,1,-0.82
44.0,3.7,1,4.0,6,1,0.35
36.0,3.2,1,4.0,3,1,0.66
47.0,3.5,1,4.0,5,1,-0.05
39.5,3.3,1,4.0,4,1,1.51
43.0,2.7,1,3.0,4,1,-1.31
37.0,3.3,1,1.0,3,1,-0.29
38.0,3.6,1,3.0,4,1,0.55
27.0,3.1,1,1.0,4,0,-1.06
34.0,3.5,1,3.0,5,1,0.89
40.0,3.5,1,3.0,4,1,0.94
27.0,3.3,1,3.0,1,1,-0.62
35.0,2.7,1,4.0,2,1,0.49
28.0,3.1,1,3.0,5,0,-0.97
39.0,3.1,1,3.0,3,1,0.55
40.0,3.1,1,3.0,3,1,-0.41
42.0,1.7,2,4.0,3,1,1.47
40.0,3.5,2,2.0,3,1,1.41
30.0,2.9,1,2.0,3,0,-0.47
39.0,3.7,1,5.0,6,1,2.23
37.0,3.6,1,3.0,3,1,1.29
39.0,3.1,1,3.0,4,1,0.0
37.0,4.0,1,3.0,4,1,0.58
41.0,3.5,2,4.0,4,1,-0.47
30.0,2.9,1,3.0,3,1,0.06
40.0,2.4,1,4.0,3,1,0.03
35.5,2.8,1,4.0,3,1,1.59
45.0,3.6,1,4.0,5,1,0.72
37.0,3.3,1,4.0,6,1,-1.42
34.0,2.8,1,3.0,2,1,-1.29
36.0,2.2,1,3.0,1,0,-1.05
45.0,2.8,1,1.0,3,1,1.56
38.0,3.6,1,4.0,4,1,0.06
38.0,3.5,1,4.0,3,1,-0.63
37.0,2.8,1,3.0,5,1,0.84
36.0,4.0,1,3.0,3,1,1.11
42.0,3.4,1,3.0,4,1,0.55
32.0,3.7,1,3.0,4,1,-0.96
35.0,3.6,1,4.0,4,1,-0.15
42.0,3.2,1,4.0,5,1,0.27
30.0,3.3,1,4.0,3,1,-0.76
40.0,2.4,1,3.0,3,1,0.81
46.0,3.3,1,3.0,5,1,0.75
32.0,3.4,1,4.0,3,1,-1.36
45.0,3.7,1,4.0,5,1,0.9
46.0,3.3,1,3.0,5,1,-0.26
26.0,3.5,1,3.0,3,0,-1.08
33.0,3.2,1,4.0,3,1,0.76
41.0,2.5,1,4.0,3,1,-0.07
46.0,3.7,1,3.0,6,1,0.56
39.0,3.3,1,4.0,5,1,0.4
44.0,3.8,1,3.0,5,1,0.18
39.0,3.0,2,2.0,3,1,1.35
35.0,3.5,1,4.0,3,1,0.78
36.5,2.8,1,2.0,3,1,-0.93
46.0,3.3,1,3.0,4,1,1.34
33.0,3.5,1,4.0,3,1,-0.08
41.0,3.0,1,3.0,3,1,-0.52
37.0,3.0,1,5.0,3,1,0.83
32.0,3.5,1,4.0,3,1,-0.65
34.0,3.1,1,3.0,3,1,-0.59
33.0,3.2,2,3.0,5,1,-0.71
38.0,3.2,2,2.0,3,1,1.7
41.0,3.6,2,3.0,4,1,-1.05
33.0,2.7,1,4.0,3,1,-0.44
33.0,3.7,1,4.0,2,1,0.71
35.0,3.9,1,4.0,4,1,1.37
42.0,2.8,1,4.0,4,1,0.83
33.0,3.6,2,4.0,3,1,-0.78
34.0,2.1,1,4.0,3,1,-0.95
40.0,3.4,1,3.0,4,1,-0.08
40.0,3.0,2,3.0,5,1,0.21
36.0,3.7,1,4.0,4,1,0.13
36.0,3.2,1,4.0,3,1,-0.99
36.5,3.7,1,3.0,6,1,1.73
37.0,3.4,1,4.0,3,1,1.6
36.0,3.2,1,4.0,4,1,-1.34
34.0,2.8,1,3.0,2,1,-0.91
46.0,3.4,1,3.0,6,1,0.28
39.0,3.0,1,3.0,5,1,0.81
32.7,3.5,1,3.0,3,1,-0.32
34.0,3.0,1,4.0,3,1,0.34
37.0,3.8,1,2.0,3,1,0.88
39.0,3.0,1,3.0,4,1,0.61
30.5,3.1,1,3.0,2,1,0.11
37.0,2.6,1,2.0,3,1,-0.49
48.0,3.8,1,4.0,6,1,-1.06
46.0,3.7,1,5.0,5,1,-0.1
44.0,3.5,1,4.0,6,1,-0.69
37.0,3.5,1,4.0,2,1,-0.55
32.0,3.7,1,2.0,4,1,0.66
40.0,3.2,1,4.0,4,1,0.55
43.0,3.0,1,3.0,5,1,-0.61
42.0,3.1,1,4.0,4,1,1.05
33.0,3.3,1,3.0,3,1,1.06
42.0,3.0,1,3.0,5,1,0.18
33.0,3.9,1,4.0,3,1,0.69
42.0,2.9,1,4.0,4,1,0.08
33.0,2.8,1,4.0,3,1,0.37
33.0,3.2,1,3.0,4,1,-0.24
47.0,3.6,1,4.0,4,1,0.9
47.0,3.8,1,4.0,6,1,-0.04
37.0,3.4,1,3.0,4,1,1.38
32.0,3.0,1,4.0,1,0,0.71
32.5,2.8,2,3.0,2,1,-1.4
44.0,2.4,1,4.0,6,1,0.64
31.0,3.2,1,4.0,3,1,-1.36
